variable,value,pop,logged_iso2,mean_w,se_w,count,question_n,question_text
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,NP,.1404306,.072720721,5,30,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,NP,.85956937,.072720729,25,30,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,NZ,.054864939,.019062296,12,207,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,NZ,.945135,.019062307,195,207,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,OM,.11926283,.039788213,17,137,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,OM,.88073719,.039788209,120,137,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,PA,.032260388,.020595053,6,142,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,PA,.96773964,.020595044,136,142,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,PE,.099944443,.034479443,14,111,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,PE,.90005559,.034479439,97,111,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,PH,.13127212,.048172113,10,74,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,PH,.86872792,.048172105,64,74,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,PK,.098525345,.056841526,4,37,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,PK,.90147471,.056841511,33,37,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,PL,.027189802,.016122805,4,142,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,PL,.97281021,.016122801,138,142,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,PT,.13781042,.035551231,21,159,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,PT,.86218953,.035551235,138,159,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,PY,.059022069,.022100069,10,162,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,PY,.94097787,.02210008,152,162,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,QA,.14112297,.06075399,10,58,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,QA,.858877,.060753997,48,58,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,RO,.14866823,.035965063,22,159,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,RO,.85133171,.035965066,137,159,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,RS,.020962555,.018674841,4,105,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,RS,.97903746,.018674834,101,105,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,SA,.020712884,.043957211,1,21,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
